class,mutant,result,index
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,True,4
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,True,5
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,False,6
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,False,7
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,False,8
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,False,9
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,9296385,0
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,1203345,1
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,90,2
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,326508,3
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,212058,4
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,259350,5
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,1898100,6
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,3558880,7
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,1690650,8
NUMBER_RECTANGLES_NM_GRID,ORIGINAL,9900,9
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,4,0
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,4,1
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,3,2
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,3,3
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,2,4
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,3,5
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,4,6
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,3,7
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,1,8
COUNT_SET_BITS_IN_AN_INTEGER,ORIGINAL,3,9
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,133800231512,0
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,89671406862315685055360683674715047313099865006147904991231572076986389612686188954407901709775302209106882089784288094845061238471780647269618285561149307185,1
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,105511168091101203523,2
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,516965344819709798954810161,3
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,40454321,4
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,246503470495806750399613145337394381307472651239760097,5
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,4382191,6
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,2615088301,7
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,995102591114622506814778503482793744342716461043460309037586937294058177782141644,8
COUNT_ARRAYS_CONSECUTIVE_ELEMENT_DIFFERENT_VALUES,ORIGINAL,187975292329018970094917531356569362513732758554332134050892183642817403247657,9
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,0
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,1
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,2
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,3
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,4
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,5
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,6
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,7
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,False,8
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,True,9
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,0
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,1
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,2
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,3
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,4
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,5
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,6
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,7
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,EXCEPTION,8
WAYS_TRANSFORMING_ONE_STRING_REMOVING_0_CHARACTERS,ORIGINAL,1,9
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,0
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,1
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,2
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,3
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,4
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,5
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,6
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,7
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,8
MAXIMUM_PRODUCT_SUBARRAY_ADDED_NEGATIVE_PRODUCT_CASE,ORIGINAL,EXCEPTION,9
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,0
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,1
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,2
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,3
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,4
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,5
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,6
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,7
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,8
K_TH_DISTINCT_OR_NON_REPEATING_ELEMENT_IN_AN_ARRAY_1,ORIGINAL,EXCEPTION,9
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,0
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,1
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,2
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,3
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,4
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,5
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,6
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,7
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,8
COUNT_SUBARRAYS_TOTAL_DISTINCT_ELEMENTS_ORIGINAL_ARRAY,ORIGINAL,EXCEPTION,9
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,0
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,1
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,2
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,3
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,4
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,5
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,6
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,7
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,8
PROGRAM_TO_CHECK_IF_A_GIVEN_NUMBER_IS_LUCKY_ALL_DIGITS_ARE_DIFFERENT,ORIGINAL,EXCEPTION,9
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,0
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,1
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,2
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,3
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,4
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,5
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,6
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,7
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,8
MAXIMUM_SUM_2_X_N_GRID_NO_TWO_ELEMENTS_ADJACENT,ORIGINAL,EXCEPTION,9
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,0
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,1
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0,2
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,3
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,4
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0,5
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,6
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,7
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,0,8
FIND_A_FIXED_POINT_IN_A_GIVEN_ARRAY,ORIGINAL,-1,9
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,0
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,1
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,2
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,3
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,4
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,5
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,6
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,7
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,8
MINIMUM_CHARACTERS_ADDED_FRONT_MAKE_STRING_PALINDROME,ORIGINAL,EXCEPTION,9
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,0
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,1,1
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,21,2
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,3
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,4
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,15,5
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,6
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,7
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,15,8
NUMBER_OF_PAIRS_IN_AN_ARRAY_HAVING_SUM_EQUAL_TO_PRODUCT,ORIGINAL,0,9
COMPOSITE_NUMBER,ORIGINAL,True,0
COMPOSITE_NUMBER,ORIGINAL,False,1
COMPOSITE_NUMBER,ORIGINAL,False,2
COMPOSITE_NUMBER,ORIGINAL,True,3
COMPOSITE_NUMBER,ORIGINAL,True,4
COMPOSITE_NUMBER,ORIGINAL,True,5
COMPOSITE_NUMBER,ORIGINAL,True,6
COMPOSITE_NUMBER,ORIGINAL,False,7
COMPOSITE_NUMBER,ORIGINAL,True,8
COMPOSITE_NUMBER,ORIGINAL,True,9
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,0
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,1
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,2
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,3
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,4
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,5
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,6
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,7
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,8
NON_REPEATING_ELEMENT,ORIGINAL,EXCEPTION,9
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,True,0
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,True,1
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,True,2
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,True,3
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,4
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,5
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,6
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,7
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,8
CHECK_LINE_PASSES_ORIGIN,ORIGINAL,False,9
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,0
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,1
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,2
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,3
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,4
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,5
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,6
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,7
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,8
MINIMUM_PERIMETER_N_BLOCKS,ORIGINAL,EXCEPTION,9
TRIANGULAR_NUMBERS,ORIGINAL,False,0
TRIANGULAR_NUMBERS,ORIGINAL,False,1
TRIANGULAR_NUMBERS,ORIGINAL,False,2
TRIANGULAR_NUMBERS,ORIGINAL,False,3
TRIANGULAR_NUMBERS,ORIGINAL,False,4
TRIANGULAR_NUMBERS,ORIGINAL,False,5
TRIANGULAR_NUMBERS,ORIGINAL,False,6
TRIANGULAR_NUMBERS,ORIGINAL,False,7
TRIANGULAR_NUMBERS,ORIGINAL,True,8
TRIANGULAR_NUMBERS,ORIGINAL,False,9
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,0
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,1
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,2
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,3
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,4
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,5
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,6
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,7
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,8
SUM_MANHATTAN_DISTANCES_PAIRS_POINTS,ORIGINAL,EXCEPTION,9
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,2350561331282878571829474910515074683828862318181142924420699914240000000000000,0
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1405006117752879898543142606244511569936384000000000,1
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,1885494701666050254987932260861146558230394535379329335672487982961844043495537923117729972224000000000000000000,2
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,20922789888000,3
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,608281864034267560872252163321295376887552831379210240000000000,4
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,8320987112741390144276341183223364380754172606361245952449277696409600000000000000,5
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,933262154439441526816992388562667004907159682643816214685929638952175999932299156089414639761565182862536979208272237582511852109168640000000000000000000000,6
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,119622220865480194561963161495657715064383733760000000000,7
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,720,8
ONE_LINE_FUNCTION_FOR_FACTORIAL_OF_A_NUMBER,ORIGINAL,11978571669969891796072783721689098736458938142546425857555362864628009582789845319680000000000000000,9
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,0
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,1
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,2
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,3
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,4
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,5
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,6
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,7
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,8
FIND_LARGEST_PRIME_FACTOR_NUMBER,ORIGINAL,EXCEPTION,9
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,790244,0
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,540274,1
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,1004731,2
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,52394,3
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,62196,4
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,29260,5
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,457310,6
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,455,7
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,18424,8
SUM_SERIES_12_32_52_2N_12_1,ORIGINAL,138415,9
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2097151,0
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,15,1
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,2147483647,2
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,604462909807314587353087,3
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,274877906943,4
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,37778931862957161709567,5
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,68719476735,6
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,4294967295,7
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,8388607,8
SUM_OF_ALL_ELEMENTS_UP_TO_NTH_ROW_IN_A_PASCALS_TRIANGLE,ORIGINAL,36893488147419103231,9
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,0
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,1
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,2
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,3
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,False,4
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,5
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,6
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,7
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,8
CENTER_ELEMENT_OF_MATRIX_EQUALS_SUMS_OF_HALF_DIAGONALS,ORIGINAL,EXCEPTION,9
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,0
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,1
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,2
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,3
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,4
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,5
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,6
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,7
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,8
LONGEST_PALINDROME_SUBSEQUENCE_SPACE,ORIGINAL,EXCEPTION,9
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,0
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,1
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,2
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,3
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,4
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,5
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,6
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,7
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,8
CHOCOLATE_DISTRIBUTION_PROBLEM,ORIGINAL,EXCEPTION,9
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,EXCEPTION,0
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,EXCEPTION,1
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,EXCEPTION,2
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,EXCEPTION,3
FIND_SUM_EVEN_INDEX_BINOMIAL_COEFFICIENTS,ORIGINAL,EXCEPTION,4
