class,mutant,test_index,result_java,result_python,equal_results
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,2,20.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,3,0.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,4,2.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,5,0.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,6,1.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,7,4.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,8,6.0,NA,False
COUNT_DISTINCT_OCCURRENCES_AS_A_SUBSEQUENCE,ORIGINAL,9,1.0,NA,False
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,0,-1616365790.0,6973568802.0,False
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,1,258280326.0,258280326.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,2,18.0,18.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,3,9.0,9.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,4,354294.0,354294.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,5,354294.0,354294.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,6,19131876.0,19131876.0,True
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,7,-2076610110.0,564859072962.0,False
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,8,-346101685.0,94143178827.0,False
DYNAMIC_PROGRAMMING_SET_36_CUT_A_ROPE_TO_MAXIMIZE_PRODUCT_1,ORIGINAL,9,2.0,2.0,True
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,0,918.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,1,-2063616120.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,2,0.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,3,90.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,4,-1334.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,5,2222222.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,6,3190079.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,7,2009226398.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,8,2.0,NA,False
MINIMUM_SUM_TWO_NUMBERS_FORMED_DIGITS_ARRAY_2,ORIGINAL,9,1434969398.0,NA,False
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,0,1397887.0,1397887.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,1,15675.0,15675.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,2,11449977.0,11449977.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,3,1155.0,1155.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,4,420497.0,420497.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,5,2645897.0,2645897.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,6,3327486.0,3327486.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,7,2493271.0,2493271.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,8,2972060.0,2972060.0,True
SUM_PAIRWISE_PRODUCTS_2,ORIGINAL,9,15675.0,15675.0,True
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,0,0.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,1,1.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,2,8.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,3,0.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,4,2.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,5,5.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,6,0.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,7,0.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,8,1.0,NA,False
CHECK_WHETHER_NUMBER_DUCK_NUMBER_NOT,ORIGINAL,9,0.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,0,737100.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,1,268912.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,2,1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,3,474012.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,4,106720.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,5,1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,6,-1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,7,529920.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,8,1.0,NA,False
FIND_MAXIMUM_PRODUCT_OF_A_TRIPLET_IN_ARRAY_1,ORIGINAL,9,468075.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,0,0.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,1,1.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,2,1.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,3,0.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,4,2.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,5,2.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,6,0.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,7,0.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,8,0.0,NA,False
MAXIMUM_LENGTH_PREFIX_ONE_STRING_OCCURS_SUBSEQUENCE_ANOTHER,ORIGINAL,9,0.0,NA,False
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,0,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,1,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,2,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,3,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,4,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,5,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,6,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,7,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,8,false,False,True
PRIMALITY_TEST_SET_1_INTRODUCTION_AND_SCHOOL_METHOD_1,ORIGINAL,9,true,True,True
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,0,34.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,1,24.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,2,1.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,3,19.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,4,42.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,5,26.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,6,23.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,7,25.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,8,20.0,NA,False
COUNT_MINIMUM_NUMBER_SUBSETS_SUBSEQUENCES_CONSECUTIVE_NUMBERS,ORIGINAL,9,36.0,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,0,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,1,false,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,2,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,3,false,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,4,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,5,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,6,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,7,false,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,8,true,NA,False
CHECK_POSSIBLE_SORT_ARRAY_CONDITIONAL_SWAPPING_ADJACENT_ALLOWED,ORIGINAL,9,false,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,0,0.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,1,0.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,2,6.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,3,0.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,4,2.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,5,0.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,6,1.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,7,6.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,8,35.0,NA,False
FIND_NUMBER_TIMES_STRING_OCCURS_GIVEN_STRING_1,ORIGINAL,9,0.0,NA,False
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,0,0.0,0.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,1,0.0,0.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,2,6.0,6.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,3,1.0,1.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,4,0.0,0.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,5,22.0,22.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,6,0.0,0.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,7,0.0,0.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,8,3.0,3.0,True
ROW_WISE_COMMON_ELEMENTS_TWO_DIAGONALS_SQUARE_MATRIX,ORIGINAL,9,0.0,0.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,0,2.0,2.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,1,12.0,12.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,2,4.0,4.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,3,9.0,9.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,4,8.0,8.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,5,13.0,13.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,6,13.0,13.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,7,5.0,5.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,8,4.0,4.0,True
MINIMIZE_THE_SUM_OF_DIGITS_OF_A_AND_B_SUCH_THAT_A_B_N,ORIGINAL,9,9.0,9.0,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,0,true,True,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,1,true,True,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,2,false,False,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,3,true,True,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,4,true,True,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,5,true,True,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,6,false,False,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,7,false,False,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,8,false,False,True
CHECK_IF_A_NUMBER_IS_POWER_OF_ANOTHER_NUMBER,ORIGINAL,9,false,False,True
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,0,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,1,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,2,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,3,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,4,true,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,5,true,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,6,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,7,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,8,false,NA,False
CHECK_LARGE_NUMBER_DIVISIBLE_13_NOT,ORIGINAL,9,false,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,0,852.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,1,240.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,2,0.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,3,734.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,4,0.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,5,2.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,6,377.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,7,122.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,8,1.0,NA,False
MAXIMUM_POSSIBLE_SUM_WINDOW_ARRAY_ELEMENTS_WINDOW_ARRAY_UNIQUE,ORIGINAL,9,1024.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,0,49.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,1,74.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,2,0.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,3,41.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,4,-146.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,5,0.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,6,16.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,7,-96.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,8,0.0,NA,False
INTEGER_POSITIVE_VALUE_POSITIVE_NEGATIVE_VALUE_ARRAY_1,ORIGINAL,9,55.0,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,0,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,1,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,2,true,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,3,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,4,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,5,true,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,6,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,7,false,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,8,true,NA,False
CHECK_ARRAY_CONTAINS_CONTIGUOUS_INTEGERS_DUPLICATES_ALLOWED,ORIGINAL,9,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,0,true,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,1,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,2,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,3,true,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,4,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,5,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,6,true,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,7,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,8,false,NA,False
PERMUTE_TWO_ARRAYS_SUM_EVERY_PAIR_GREATER_EQUAL_K,ORIGINAL,9,true,NA,False
SUM_DIVISORS_1_N_1,ORIGINAL,0,4406.0,4406.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,1,1384.0,1384.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,2,1098.0,1098.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,3,660.0,660.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,4,1987.0,1987.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,5,491.0,491.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,6,5977.0,5977.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,7,2846.0,2846.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,8,5561.0,5561.0,True
SUM_DIVISORS_1_N_1,ORIGINAL,9,1342.0,1342.0,True
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,0,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,1,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,2,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,3,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,4,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,5,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,6,true,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,7,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,8,false,NA,False
DECIMAL_REPRESENTATION_GIVEN_BINARY_STRING_DIVISIBLE_10_NOT,ORIGINAL,9,true,NA,False
NTH_PENTAGONAL_NUMBER,ORIGINAL,0,13776.0,13776.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,1,12927.0,12927.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,2,330.0,330.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,3,92.0,92.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,4,651.0,651.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,5,287.0,287.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,6,176.0,176.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,7,9322.0,9322.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,8,852.0,852.0,True
NTH_PENTAGONAL_NUMBER,ORIGINAL,9,13207.0,13207.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,0,9.0,9.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,1,3.0,3.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,2,3.0,3.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,3,9.0,9.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,4,8.0,8.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,5,7.0,7.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,6,7.0,7.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,7,4.0,4.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,8,9.0,9.0,True
SQUARE_ROOT_OF_AN_INTEGER,ORIGINAL,9,8.0,8.0,True
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,0,75.0,NA,False
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,1,48.0,NA,False
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,2,0.0,NA,False
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,3,2147483647.0,NA,False
FIND_LARGEST_D_IN_ARRAY_SUCH_THAT_A_B_C_D,ORIGINAL,4,2147483647.0,NA,False
